"chr","start","end","name","H3K27Ac.wig","H3K27Me3.wig","H3K4Me1.wig","H3K4Me3.wig","H3K9Ac.wig","H3K27Ac.wig_pvalue","H3K27Ac.wig_difference","H3K27Me3.wig_pvalue","H3K27Me3.wig_difference","H3K4Me1.wig_pvalue","H3K4Me1.wig_difference","H3K4Me3.wig_pvalue","H3K4Me3.wig_difference","H3K9Ac.wig_pvalue","H3K9Ac.wig_difference","cluster.id"
"chr2L",1602919,1603278,"em_common_peak-65",-5.30628460193851,6.8616970744149,16.1447063738385,-5.7927875368849,-0.130048807722877,0,"less",0,"more",0,"more",0,"less",4.00435856666657e-38,"less",1
"chr2L",1619470,1619934,"em_common_peak-66",4.1819774440828,4.77961039330966,-5.28116646304127,1.61921051636293,-0.0757990516917447,0,"more",0,"more",0,"less",0,"more",1.78623373108807e-31,"less",1
"chr2L",1624069,1624421,"em_common_peak-67",1.24553872281646,28.3494740373369,-3.37116077367661,-1.95083108749666,-0.0759551105418085,0,"more",0,"more",0,"less",0,"less",1.7129988849194e-31,"less",1
"chr2L",1625167,1625674,"em_common_peak-68",-0.108781370811271,19.5970602354608,0.608771417601713,-2.64414463849992,-0.0873710030000979,1.23846900559752e-55,"more",0,"more",4.48598082659341e-23,"more",0,"less",7.74398943165384e-33,"less",1
"chr2L",1629042,1629517,"em_common_peak-69",-2.06127040965645,10.5131112124754,2.84552760367786,-0.0230539231204273,0.419526367694694,0,"less",0,"more",0,"more",2.01062633617367e-06,"more",0.713738343879522,"equal",1
"chr2L",1651139,1651496,"em_common_peak-70",3.26067650762487,24.0341086220296,11.0864625363129,4.83119259384566,-0.0843208282073754,0,"more",0,"more",0,"more",0,"more",1.78294203600321e-32,"less",1
"chr2L",1658131,1658560,"em_common_peak-71",6.35031766319215,24.1229989789577,-2.2382245536852,5.06741512762255,-0.0535925667113952,0,"more",0,"more",0,"less",0,"more",6.07245125049022e-29,"less",1
"chr2L",1659151,1659647,"em_common_peak-72",-0.289975935467474,13.1225453057059,-1.15350041135701,-1.20811472313094,0.0378305780574993,0.0660849601554809,"equal",0,"more",0,"less",0,"less",1.10030278303707e-19,"less",1
"chr2L",1662269,1662711,"em_common_peak-73",4.53994575552591,16.2587843323487,-2.52300241759482,3.36663980868557,-0.0653005333991637,0,"more",0,"more",0,"less",0,"more",2.90065724849152e-30,"less",1
"chr2L",1663524,1663886,"em_common_peak-74",5.89077828916222,44.3661864585929,3.75906413151037,-5.04817481989357,-0.153364617152076,0,"more",0,"more",0,"more",0,"less",3.48145549520945e-41,"less",1
"chr2L",1671988,1672526,"em_common_peak-75",-4.8137641613762,36.881114951851,0.343435655055893,-3.52311041626179,0.470522429318511,0,"less",0,"more",0.000477675520367925,"less",0,"less",0.425342191648586,"equal",1
"chr2L",1674091,1674591,"em_common_peak-76",0.354815649641777,40.4307049833875,-3.84281278022448,-5.09807281030491,0.322118619496094,0,"more",0,"more",0,"less",0,"less",0.00959104332200913,"less",1
"chr2L",1677811,1678587,"em_common_peak-77",-3.81853527089919,35.1743330926133,-2.89437490436213,-2.80411214987683,-0.0899139476347095,0,"less",0,"more",0,"less",0,"less",3.84967976796461e-33,"less",1
"chr2L",1694550,1695089,"em_common_peak-78",-1.69752956048555,31.0195878275142,25.8062510647433,-6.48460835390446,-0.109878210277832,0,"less",0,"more",0,"more",0,"less",1.41896340144111e-35,"less",1
"chr2L",1696094,1696695,"em_common_peak-79",-4.26204683543812,18.347227660609,37.3652786136971,-13.3121190795755,-0.144400337084487,0,"less",0,"more",0,"more",0,"less",5.40734190157531e-40,"less",1
"chr2L",1702892,1703362,"em_common_peak-80",0.0618583741078964,-0.760939399759071,-1.63011038572774,2.53295446464569,-0.0467447597151799,1.17253613501388e-227,"more",0,"less",0,"less",0,"more",3.48077508838529e-28,"less",1
"chr2L",1723812,1724320,"em_common_peak-81",10.5746772292055,-16.8953791014558,12.8470800087243,13.9181656423444,-0.146482268960977,0,"more",0,"less",0,"more",0,"more",2.87034258849167e-40,"less",1
"chr2L",1725220,1725872,"em_common_peak-82",2.86441129804969,-14.809025740027,79.7893661706771,-3.52339661801211,-0.202893123683779,0,"more",0,"less",0,"more",0,"less",4.31387481704563e-48,"less",1
"chr2L",1729779,1730219,"em_common_peak-83",15.9392186824903,-9.78789106932743,53.8523385247424,25.5306329602853,-0.178834350317476,0,"more",0,"less",0,"more",0,"more",1.14482524695276e-44,"less",1
"chr2L",1745447,1745717,"em_common_peak-84",1.67070313240657,1.1691890607185,0.164667486955673,4.59029917443689,-0.079855867325077,0,"more",7.45430334022516e-114,"more",6.58132357318372e-36,"less",0,"more",5.99149972131869e-32,"less",1
"chr2L",1840278,1840571,"em_common_peak-85",3.94669678254023,0.159506530908175,-2.54210210731433,1.66231046341097,-0.0446689712062931,0,"more",4.24115514797505e-202,"less",0,"less",0,"more",5.88123455345437e-28,"less",1
"chr2L",1885009,1885305,"em_common_peak-86",15.210915025508,-12.7187131010849,8.46448198714891,11.0938331961406,-0.131969669971611,0,"more",0,"less",0,"more",0,"more",2.2645692547408e-38,"less",1
"chr2L",1932007,1932566,"em_common_peak-87",16.1476058449504,-4.63767293381305,-0.238098073698926,5.51245304493432,-0.0869059191842204,0,"more",0,"less",7.20072440380677e-236,"less",0,"more",8.79676213580053e-33,"less",1
"chr2L",1937671,1937907,"em_common_peak-88",-1.09087831388758,-3.43576539806779,-2.12659160053439,-2.2177704993513,53.0315434319929,0,"less",0,"less",0,"less",0,"less",0,"more",1
"chr2L",2011526,2011943,"em_common_peak-89",-0.136813223916347,-0.39571188620744,-3.1151087102444,0.561926878459078,2.36943311477713,1.24471559239969e-38,"more",0,"less",0,"less",0,"more",0,"more",1
"chr2L",2095981,2096454,"em_common_peak-90",-0.807616042070915,5.40581019047121,-1.22411050257785,1.19316916203978,82.5735350580319,0,"less",0,"more",0,"less",0,"more",0,"more",1
"chr2L",2113472,2113712,"em_common_peak-91",0,0,0,0,0,1.0229967215203e-151,"more",0,"less",3.50911004304905e-96,"less",6.06904352388163e-11,"more",2.73808062800905e-23,"less",1
"chr2L",2130756,2131521,"em_common_peak-92",10.0029762115788,-16.6599512454146,29.3966868994188,10.8602370237793,-0.171523581091288,0,"more",0,"less",0,"more",0,"more",1.18413913721198e-43,"less",1
"chr2L",2161365,2161900,"em_common_peak-93",9.80648446210119,-12.1894553224096,27.1682045897257,-0.896063268555434,-0.155877315791201,0,"more",0,"less",0,"more",0,"less",1.60185122188217e-41,"less",1
"chr2L",2177882,2178460,"em_common_peak-94",42.9343833121866,-17.7096033304437,4.15653066478402,27.0278695584629,-0.157720285376303,0,"more",0,"less",0,"more",0,"more",9.04570641386781e-42,"less",1
"chr2L",2329875,2330565,"em_common_peak-95",9.01432242047485,2.72610807003742,-1.75872657360114,1.86492165233129,1.27071156597329,0,"more",0,"more",0,"less",0,"more",6.01524753151255e-81,"more",1
"chr2L",2334612,2335034,"em_common_peak-96",1.02559731164872,-2.61906938303804,-4.69711580032533,0.204738942235999,-0.0629753895445665,0,"more",0,"less",0,"less",2.21482791676038e-111,"more",5.33654109561813e-30,"less",1
"chr2L",2364454,2364891,"em_common_peak-97",27.8691589893593,-13.1799158225447,-7.68672354107781,30.4979524169087,-0.114251295188884,0,"more",0,"less",0,"less",0,"more",4.04569243457358e-36,"less",1
"chr2L",2368847,2369309,"em_common_peak-98",7.16597078643105,-3.87991039315458,22.9186259876981,1.72012538339815,-0.09532032711877,0,"more",0,"less",0,"more",0,"more",8.61525268355477e-34,"less",1
"chr2L",2492896,2493181,"em_common_peak-99",9.76927809775708,-4.95776619216169,10.186700466069,15.890978037473,-0.118405338483409,0,"more",0,"less",0,"more",0,"more",1.21712994470138e-36,"less",1
"chr2L",2547119,2547515,"em_common_peak-100",-3.61890819822786,2.97657170150641,-3.66273894646398,-2.67560692014371,-0.0770377045782286,0,"less",0,"more",0,"less",0,"less",1.28080221736078e-31,"less",1
"chr2L",2549134,2549437,"em_common_peak-101",-4.61004191069216,-3.92076841630889,-5.71445935835979,-4.68790425431861,-0.110832999463265,0,"less",0,"less",0,"less",0,"less",1.07981810355348e-35,"less",1
"chr2L",2619405,2619708,"em_common_peak-102",-0.92929382651123,6.76708450627561,0.101896961946773,3.27795777977568,-0.0496007130135556,0,"less",0,"more",2.24858843572196e-55,"less",0,"more",1.68535487535051e-28,"less",1
"chr2L",2633177,2633576,"em_common_peak-103",5.28090194143366,4.16940908222836,-2.3549337197362,-0.842408489527263,-0.0321526016968489,0,"more",0,"more",0,"less",0,"less",1.32593588526402e-26,"less",1
"chr2L",2663667,2663915,"em_common_peak-104",-2.17673751621907,1.99008426059138,-3.94683453096046,-3.64316936710373,-0.0982713671272352,0,"less",0,"more",0,"less",0,"less",3.78109223192573e-34,"less",1
"chr2L",2680484,2680928,"em_common_peak-105",0.290090945116094,-4.59645607268645,-4.96562109337679,-2.48954714958641,-0.0614045452411865,0,"more",0,"less",0,"less",0,"less",8.04350466382342e-30,"less",1
"chr2L",2684465,2684905,"em_common_peak-106",-2.99397853258132,1.80466254274972,1.29841581082521,-4.69795178712572,0.560694455181256,0,"less",0,"more",0,"more",0,"less",0.0042980628563951,"more",1
"chr2L",2716301,2716751,"em_common_peak-107",-2.28383381555773,-5.81945793730205,-3.27491516280969,-3.09979257279517,-0.0782520262917104,0,"less",0,"less",0,"less",0,"less",9.23696730040805e-32,"less",1
"chr2L",2746080,2746737,"em_common_peak-108",9.93598591248292,-13.8201468416088,12.9247659351153,4.11871293075436,-0.142797724713521,0,"more",0,"less",0,"more",0,"more",8.79117206888969e-40,"less",1
"chr2L",2752195,2752619,"em_common_peak-109",52.1152434501772,-24.5525066843836,12.8631265997422,13.5617155887321,-0.219668290099578,0,"more",0,"less",0,"more",0,"more",1.48121887455355e-50,"less",1
"chr2L",2752801,2753762,"em_common_peak-110",20.2272939388182,-17.9328859008875,0.40616992353634,8.81060285034267,-0.196149978588661,0,"more",0,"less",0.742926660709203,"equal",0,"more",4.05149784069754e-47,"less",1
"chr2L",2756062,2756514,"em_common_peak-111",10.2258184573274,-2.45680743123346,4.63712075964663,2.44606510411815,-0.0830391294193557,0,"more",0,"less",0,"more",0,"more",2.5275583687363e-32,"less",1
"chr2L",2757014,2757342,"em_common_peak-112",8.1090816535922,-8.26476346290448,-3.94969228625921,6.29014647378584,0.404511064966555,0,"more",0,"less",0,"less",0,"more",0.477966716679909,"equal",1
"chr2L",2783264,2783578,"em_common_peak-113",-0.800476965051735,1.14034899994672,0.0991803621434329,0.7954454738723,-0.0682418092081712,0,"less",2.02538044060527e-99,"more",2.58126791878886e-56,"less",0,"more",1.33609557486084e-30,"less",1
"chr2L",2789249,2789732,"em_common_peak-114",0.745882040808665,1.01029891647717,-2.96398083634011,3.19997795086421,215.570306679441,0,"more",1.26188916672001e-46,"more",0,"less",0,"more",0,"more",2
"chr2L",2797403,2797820,"em_common_peak-115",3.89954705191396,1.50878691816547,-2.49171415428575,4.27068831142775,-0.0892988819509219,0,"more",0,"more",0,"less",0,"more",4.56010982288672e-33,"less",1
"chr2L",2822872,2823282,"em_common_peak-116",2.79331260940556,-0.783966112771315,-1.63380118061261,-1.23429263380012,2.10502541809913,0,"more",0,"less",0,"less",0,"less",1.00792790923258e-316,"more",1
"chr2L",2829967,2830414,"em_common_peak-117",7.07732571335346,11.9727549714657,21.9937147556381,-2.75311635360162,-0.0920738070678784,0,"more",0,"more",0,"more",0,"less",2.12066619721265e-33,"less",1
"chr2L",2861377,2861728,"em_common_peak-118",-1.62391668882601,-15.9429666159411,-7.45672585314942,1.04903795370339,0.880417386451723,0,"less",0,"less",0,"less",0,"more",3.23835251199882e-24,"more",1
"chr2L",2862478,2862830,"em_common_peak-119",3.50840852330151,-13.0678254023108,-4.64970532307299,2.4045762252359,-0.0961906361538346,0,"more",0,"less",0,"less",0,"more",6.76073984931347e-34,"less",1
"chr2L",2884972,2885281,"em_common_peak-120",7.51884602737088,-9.33861223748662,1.98080266850766,23.1741169011084,-0.103134667250103,0,"more",0,"less",0,"more",0,"more",9.63711521710946e-35,"less",1
"chr2L",2895681,2896044,"em_common_peak-121",6.56175745761647,-2.31218112865779,-1.33722268340766,1.14068410153846,-0.0861106579747488,0,"more",0,"less",0,"less",0,"more",1.09362631315996e-32,"less",1
"chr2L",2915263,2915691,"em_common_peak-122",7.48869982779314,-7.68075727134268,2.02255880405586,-0.41822535892007,-0.0937231206012222,0,"more",0,"less",0,"more",5.27888308595453e-148,"less",1.34284608051588e-33,"less",1
"chr2L",2920626,2921080,"em_common_peak-123",4.62017178789637,-8.64461156066396,-4.92999834503653,-6.10975447293285,-0.106692934226294,0,"more",0,"less",0,"less",0,"less",3.51740326964016e-35,"less",1
"chr2L",2935717,2936202,"em_common_peak-124",5.78877897703,-6.05616001564691,-2.16439299984246,3.49797619923617,-0.0574328876447171,0,"more",0,"less",0,"less",0,"more",2.25680638187256e-29,"less",1
"chr2L",2943667,2944037,"em_common_peak-125",0.128985988959444,0.0533879757268077,-4.06724865115884,-3.05487882781047,-0.0874059568224889,0,"more",4.57190708507218e-282,"less",0,"less",0,"less",7.67012249811813e-33,"less",1
"chr2L",2945313,2945668,"em_common_peak-126",21.696808626884,-12.9347633401102,-0.356512202768211,-2.84038381141081,-0.125203768090434,0,"more",0,"less",0,"less",0,"less",1.67204817064075e-37,"less",1
"chr2L",2953972,2954246,"em_common_peak-127",4.60815693815092,-4.20373018569246,-2.7652053288312,-0.450085492864498,3.27306000560583,0,"more",0,"less",0,"less",3.93494457754e-177,"less",0,"more",1
"chr2L",3011225,3011633,"em_common_peak-128",-2.29340760541736,-6.47417098843802,-4.1268964528017,-2.35375476470583,-0.0954261040977541,0,"less",0,"less",0,"less",0,"less",8.36531233444351e-34,"less",1
"chr2L",3028372,3028796,"em_common_peak-129",0.0694658723960287,-9.76205772892704,44.2012983534979,23.9529272658199,-0.129249117748227,4.64286846437605e-238,"more",0,"less",0,"more",0,"more",5.07396252163781e-38,"less",1
"chr2L",3056401,3056884,"em_common_peak-130",6.04034816832997,-10.6387805040847,0.828996813322184,10.2571664348701,-0.102415922850166,0,"more",0,"less",7.40917219746495e-98,"more",0,"more",1.18037347435856e-34,"less",1
