"chr","start","end","name","H3K27Ac.wig","H3K27Me3.wig","H3K4Me1.wig","H3K4Me3.wig","H3K9Ac.wig","H3K27Ac.wig_pvalue","H3K27Ac.wig_difference","H3K27Me3.wig_pvalue","H3K27Me3.wig_difference","H3K4Me1.wig_pvalue","H3K4Me1.wig_difference","H3K4Me3.wig_pvalue","H3K4Me3.wig_difference","H3K9Ac.wig_pvalue","H3K9Ac.wig_difference","cluster.id"
"chr3L",226436,226945,"em_common_peak-2107",9.2752124918827,-9.81067835026103,-2.74806839058305,4.93253811357439,-0.123821440799198,0,"more",0,"less",0,"less",0,"more",2.44388320102103e-37,"less",1
"chr3L",227764,228260,"em_common_peak-2108",-0.477115572683704,-19.4306048480609,15.9053138278932,8.01335004364514,-0.192486577525866,0,"less",0,"less",0,"more",0,"more",3.9244675218962e-45,"less",1
"chr3L",228451,228786,"em_common_peak-2109",-1.62003257207931,-4.68941004097237,18.8698492859335,5.82587610353305,-0.195750419279984,0,"less",0,"less",0,"more",0,"more",1.60077144218767e-45,"less",1
"chr3L",228806,229201,"em_common_peak-2110",-4.09658284812855,-11.0668665076116,5.21316540656459,8.44951968613747,-0.156605898435048,0,"less",0,"less",0,"more",0,"more",5.77679350834061e-41,"less",1
"chr3L",230125,230826,"em_common_peak-2111",2.0319923813566,-9.37525200441786,2.13975053598371,-3.68493407418359,-0.108825212925649,0,"more",0,"less",0,"more",0,"less",9.74974275874472e-36,"less",1
"chr3L",391852,392221,"em_common_peak-2112",-1.72857858404855,15.5657917669262,-0.0969843591173891,-2.67541915462667,4.07406217082471,0,"less",0,"more",0,"less",0,"less",0,"more",1
"chr3L",395565,395917,"em_common_peak-2113",-6.07947808543941,26.5431540309779,-3.48094846078733,-3.23808768786057,-0.103342133621559,0,"less",0,"more",0,"less",0,"less",3.67509821314098e-35,"less",1
"chr3L",457206,457602,"em_common_peak-2114",10.9074270709363,-2.41569999803099,0.766848301769161,-3.78584234855899,-0.122922711358095,0,"more",0,"less",0.413184647989365,"equal",0,"less",3.05525061193038e-37,"less",1
"chr3L",458727,459112,"em_common_peak-2115",2.45123746963474,-5.01265150553234,-2.33055397731483,-3.02135382418313,-0.128933924739989,0,"more",0,"less",0,"less",0,"less",6.82336518015776e-38,"less",1
"chr3L",471452,471919,"em_common_peak-2116",2.98058911741626,0.481211870133447,-3.71783396760916,0.870976757430731,1.63411214710625,0,"more",0,"more",0,"less",0,"more",2.95029741892092e-100,"more",1
"chr3L",472895,473387,"em_common_peak-2117",8.49248692601847,5.38613938965979,1.88985790161161,3.26256284945788,-0.0373885075518287,0,"more",0,"more",0,"more",0,"more",1.30848883509418e-28,"less",1
"chr3L",474061,474400,"em_common_peak-2118",0.746755590883137,-4.43609984462376,-3.78924728276629,2.60895216686563,-0.101951558677716,0,"more",0,"less",0,"less",0,"more",5.13626844723214e-35,"less",1
"chr3L",479613,480104,"em_common_peak-2119",5.34135188422121,3.4725922664801,-4.08385036879443,-3.28229844523195,0.947576700958784,0,"more",0,"more",0,"less",0,"less",1.55868811666895e-15,"more",1
"chr3L",480201,480564,"em_common_peak-2120",-0.687250671892316,-4.76811287247924,-6.37796691308045,0.165242453188229,-0.0885843606912713,0,"less",0,"less",0,"less",1.75201494317709e-127,"more",1.23653497361706e-33,"less",1
"chr3L",490614,490874,"em_common_peak-2121",1.51018335195579,-8.77822355357652,-4.48714170346622,-2.08484000582807,-0.0944921859123226,0,"more",0,"less",0,"less",0,"less",3.05607649149439e-34,"less",1
"chr3L",492470,492800,"em_common_peak-2122",-1.34993555648621,-3.38270669950434,-4.73069364115135,0.864945588461977,-0.0657040233344567,0,"less",0,"less",0,"less",0,"more",2.45498005479343e-31,"less",1
"chr3L",513278,513628,"em_common_peak-2123",6.62435109163159,-0.533835770500252,-4.52987646954558,-0.00885006420466117,-0.0520532123226761,0,"more",3.51998012838502e-17,"more",0,"less",1.55831909790404e-23,"more",5.25702465712755e-30,"less",1
"chr3L",515628,516103,"em_common_peak-2124",-1.32757008892915,0.305699341747191,-3.43432618103685,-1.34305867776112,4.86018684746773,0,"less",0,"more",0,"less",0,"less",0,"more",1
"chr3L",543947,544502,"em_common_peak-2125",15.9332088561936,-7.03198735013496,-1.58152097058615,14.819788696793,-0.0964817472191995,0,"more",0,"less",0,"less",0,"more",1.90311044529406e-34,"less",1
"chr3L",546671,547079,"em_common_peak-2126",15.3740606412817,-8.3132366899585,-1.53392239830571,12.593818274738,1.05547187531726,0,"more",0,"less",0,"less",0,"more",8.24209451501689e-24,"more",1
"chr3L",547609,548067,"em_common_peak-2127",13.9904465660179,-9.50475744030346,24.3165965492985,1.74682982026514,-0.137652322770008,0,"more",0,"less",0,"more",0,"more",7.57487986172568e-39,"less",1
"chr3L",561731,562149,"em_common_peak-2128",18.168676948436,-5.28910277240892,28.797006956349,-0.763035431618505,-0.0940480181252329,0,"more",0,"less",0,"more",0,"less",3.39624762542423e-34,"less",1
"chr3L",565500,565984,"em_common_peak-2129",32.3011263214772,-11.6017757101891,3.09157164911368,2.80689925693464,-0.0682776415717987,0,"more",0,"less",0,"more",0,"more",1.36710083264856e-31,"less",1
"chr3L",572095,573268,"em_common_peak-2130",8.03380681776417,-4.55463588621159,38.8342492461609,-6.70923162217972,-0.155985503652908,0,"more",0,"less",0,"more",0,"less",6.79082441356037e-41,"less",1
"chr3L",603821,604161,"em_common_peak-2131",1.66882197401021,-13.685912124332,-7.86890115380609,2.81480053608768,-0.139628395697729,0,"more",0,"less",0,"less",0,"more",4.58456754269573e-39,"less",1
"chr3L",607526,607936,"em_common_peak-2132",1.59653898700224,-1.879163205137,1.45577748111083,0.857997575211327,-0.0398675957079788,0,"more",0,"less",3.66482415849072e-286,"more",0,"more",7.6419788224679e-29,"less",1
"chr3L",619113,619595,"em_common_peak-2133",4.3562106867068,-5.3254527301815,-2.01348389458715,-1.83208317176363,0.772311834069141,0,"more",0,"less",0,"less",0,"less",4.6666085000251e-06,"more",1
"chr3L",628374,628781,"em_common_peak-2134",15.134350567031,-13.7682521312733,-0.391530466192046,8.70812599157068,-0.114231837845236,0,"more",0,"less",0,"less",0,"more",2.60614742170202e-36,"less",1
"chr3L",636099,636600,"em_common_peak-2135",13.1088089507472,-3.94673687562497,15.8483620793951,-1.00173945047742,-0.0964196468785433,0,"more",0,"less",0,"more",0,"less",1.93149769326698e-34,"less",1
"chr3L",637688,638287,"em_common_peak-2136",7.24634373937578,-8.02196163153881,4.99663626908255,0.309961262239825,-0.10110547485929,0,"more",0,"less",0,"more",2.06915628849467e-278,"more",6.29432897452136e-35,"less",1
"chr3L",638912,639372,"em_common_peak-2137",20.5726343973129,-5.21519376918452,-1.2536975670067,4.80774033023792,2.71124773062377,0,"more",0,"less",0,"less",0,"more",0,"more",1
"chr3L",639556,640845,"em_common_peak-2138",11.5062861811168,-9.14116206920781,-2.44320414411518,6.11588335488582,0.216878702834839,0,"more",0,"less",0,"less",0,"more",6.64128200983677e-10,"less",1
"chr3L",641327,642130,"em_common_peak-2139",8.02413128579188,-4.41312476323765,3.87210304470998,7.89518430245287,-0.0600047438377228,0,"more",0,"less",0,"more",0,"more",8.89763584962246e-31,"less",1
"chr3L",698842,699242,"em_common_peak-2140",8.74516043413326,-8.29923044800728,11.6339804861018,-1.61821310062347,-0.134566488765701,0,"more",0,"less",0,"more",0,"less",1.6544879111127e-38,"less",1
"chr3L",732520,732954,"em_common_peak-2141",2.27572927025249,1.7243127566947,-1.66102882442331,-4.79618178218295,2.27680394184327,0,"more",0,"more",0,"less",0,"less",1.62245881925573e-248,"more",1
"chr3L",749329,750349,"em_common_peak-2142",21.2323774113461,-8.45088074724869,18.3267232759717,20.0534740602331,-0.144000014936376,0,"more",0,"less",0,"more",0,"more",1.50179140595883e-39,"less",1
"chr3L",750475,750947,"em_common_peak-2143",8.84240704766173,-11.5529981651594,0.37035748234134,24.4999218579429,-0.112403767543442,0,"more",0,"less",5.41657509228716e-85,"less",0,"more",4.07629976446227e-36,"less",1
"chr3L",751660,752692,"em_common_peak-2144",17.1936392098863,-8.06577147624785,-4.26538287627195,7.58047783832663,-0.102209740976835,0,"more",0,"less",0,"less",0,"more",4.82702384448332e-35,"less",1
"chr3L",753524,754300,"em_common_peak-2145",4.38887764861041,-11.7975253910998,4.12764402790281,-2.98450065170166,-0.120517846460555,0,"more",0,"less",0,"more",0,"less",5.54463241065688e-37,"less",1
"chr3L",760416,760869,"em_common_peak-2146",2.6177394434777,-0.0669094083133428,-3.70502659892132,0.995227655224456,-0.0714750021176646,0,"more",6.30023098179051e-279,"more",0,"less",0,"more",6.58331665118872e-32,"less",1
"chr3L",878334,878859,"em_common_peak-2147",-0.382473624828257,3.0912911572171,36.8492882461714,3.69784847842206,-0.120052407211339,0,"less",0,"more",0,"more",0,"more",6.22097171809209e-37,"less",1
"chr3L",879167,879606,"em_common_peak-2148",-0.963504073625159,-11.3509255730216,38.1008584612559,-2.47570145965002,-0.222773366846506,0,"less",0,"less",0,"more",0,"less",8.19845095703008e-49,"less",1
"chr3L",880769,881192,"em_common_peak-2149",7.82630046306486,-15.5310440805513,49.4458348347575,1.44769611568534,-0.202251646833656,0,"more",0,"less",0,"more",0,"more",2.65126586019507e-46,"less",1
"chr3L",926702,926892,"em_common_peak-2150",0,0,0,0,1.9244500267103e-155,2.8451204468768e-19,"less",0,"more",0,"less",9.03707317846813e-27,"more",3.30446142622682e-25,"less",1
"chr3L",931843,932057,"em_common_peak-2151",2.87304159047871,0.00454055547958579,-0.00300429422056486,0.955744969174686,88.8421456792891,0,"more",0,"more",0,"less",0,"more",0,"more",1
"chr3L",934571,934769,"em_common_peak-2152",-0.909000017430214,-1.86261960494457,-2.43505520596828,-1.76353109262914,-0.04364789461408,0,"less",0,"less",0,"less",0,"less",3.35074424252422e-29,"less",1
"chr3L",949030,949363,"em_common_peak-2153",-6.21255277594706,-8.3782991021431,-7.21140912573274,-9.32543972213912,-0.103251350612888,0,"less",0,"less",0,"less",0,"less",3.75637946972319e-35,"less",1
"chr3L",953550,953949,"em_common_peak-2154",3.68857508667659,3.72433993119193,-1.83775295625962,1.36976808649151,15.0592357586871,0,"more",0,"more",0,"less",0,"more",0,"more",1
"chr3L",972318,972766,"em_common_peak-2155",1.87988010760856,-4.48885600727059,1.78325136534376,2.17433993045467,-0.116038080039334,0,"more",0,"less",0,"more",0,"more",1.67309820263159e-36,"less",1
"chr3L",976821,977245,"em_common_peak-2156",4.16865892493823,-1.54440543145264,-2.55717749686897,-3.64361280390295,-0.0653436528187852,0,"more",0,"less",0,"less",0,"less",2.66418027786515e-31,"less",1
"chr3L",1011157,1011519,"em_common_peak-2157",6.30452464177954,1.40480339420442,3.84075539176806,-1.8220412084348,-0.0948216512745199,0,"more",0,"more",0,"more",0,"less",2.8258235174195e-34,"less",1
"chr3L",1062313,1062968,"em_common_peak-2158",0.557021951769564,6.79707113560907,-0.307785061276445,-2.18900987788177,0.633336483773112,0,"more",0,"more",0,"less",0,"less",0.0589493173894455,"equal",1
"chr3L",1068937,1069396,"em_common_peak-2159",7.9999044114692,0.353036154551698,-0.718173518944596,-0.112262578587953,-0.0362319459040276,0,"more",0,"more",0,"less",0.0964788884028449,"equal",1.68033130629439e-28,"less",1
"chr3L",1073354,1073707,"em_common_peak-2160",0.152559409821056,5.62895057704962,-1.08550858085458,-0.455627087044794,-0.0316204606597296,2.76554818387459e-08,"more",0,"more",0,"less",4.90715918567052e-149,"less",4.53276355729932e-28,"less",1
"chr3L",1074107,1074359,"em_common_peak-2161",-0.234143195244835,-4.18944310964594,-3.05069014273369,0.209582905802441,-0.036040018376289,2.52585395075675e-214,"less",0,"less",0,"less",1.61814307238637e-167,"more",1.7514590359806e-28,"less",1
"chr3L",1107097,1107586,"em_common_peak-2162",5.45750867565075,32.323798151443,7.73267912332565,-6.04612745511579,-0.0826351703166119,0,"more",0,"more",0,"more",0,"less",4.98660562679469e-33,"less",1
"chr3L",1110486,1111202,"em_common_peak-2163",0.728707610930752,6.24482211089025,-2.52356515703086,-3.47306521287761,-0.0359242036604062,0,"more",0,"more",0,"less",0,"less",1.79581624600997e-28,"less",1
"chr3L",1132468,1132946,"em_common_peak-2164",2.48589891863013,12.9989742286382,1.68253683585229,2.26754438910132,-0.0516834534468905,0,"more",0,"more",0,"more",0,"more",5.70645186810554e-30,"less",1
"chr3L",1142625,1142981,"em_common_peak-2165",10.5043967761366,28.5776585180437,15.7057906494176,-6.03063609046577,-0.0817055514211515,0,"more",0,"more",0,"more",0,"less",6.19326350718435e-33,"less",1
"chr3L",1149687,1150146,"em_common_peak-2166",2.39894408048769,-1.32220055258712,1.43007267596797,-3.53024129064051,-0.0799902683475219,0,"more",1.04921283307417e-309,"less",7.08161772414262e-266,"more",0,"less",9.23014452624182e-33,"less",1
"chr3L",1167041,1167505,"em_common_peak-2167",5.47095722340357,-2.47009815302604,-0.64084000569222,1.54913941304028,-0.0524348635003735,0,"more",0,"less",0,"less",0,"more",4.82997536628989e-30,"less",1
"chr3L",1169431,1169810,"em_common_peak-2168",2.69754188921777,0.238256539000561,-2.13555200068427,3.14301691377104,-0.0358376328603291,0,"more",0,"more",0,"less",0,"more",1.82969919343179e-28,"less",1
"chr3L",1256256,1256733,"em_common_peak-2169",-4.11696969669145,6.19560585155911,3.13434077687378,-3.61852871943673,-0.084556559045054,0,"less",0,"more",0,"more",0,"less",3.18303679956924e-33,"less",1
"chr3L",1275862,1276215,"em_common_peak-2170",-0.344648397497792,4.48265325748351,-3.29209614266176,0.253590341482257,-0.0860221471163671,0,"less",0,"more",0,"less",1.11349256928795e-212,"more",2.25801977326357e-33,"less",1
"chr3L",1301151,1301447,"em_common_peak-2171",9.0302245818651,-6.12466988504038,5.7488893707867,8.56753059004504,217.842849691595,0,"more",0,"less",0,"more",0,"more",0,"more",2
"chr3L",1311014,1311900,"em_common_peak-2172",-5.95559507252801,-10.9389719561203,18.4180194719995,-5.99376946655457,-0.146732136466914,0,"less",0,"less",0,"more",0,"less",7.44949869784585e-40,"less",1
"chr3L",1314907,1315424,"em_common_peak-2173",3.97585126913792,-5.59396229911466,27.9708829454177,-3.77528631418598,-0.121575007006925,0,"more",0,"less",0,"more",0,"less",4.26785723281081e-37,"less",1
"chr3L",1350857,1351130,"em_common_peak-2174",4.82420585789737,-9.4726331839115,0.652455111565325,9.12702943254378,-0.0910093344515564,0,"more",0,"less",4.27486295401517e-07,"less",0,"more",6.97777122488835e-34,"less",1
"chr3L",1367267,1367593,"em_common_peak-2175",3.27969713307369,0.0272852770004323,-0.841836565635845,1.27890077031743,-0.0849088156383582,0,"more",0,"more",0,"less",0,"more",2.93111953324048e-33,"less",1
"chr3L",1383859,1384348,"em_common_peak-2176",-1.13951983333947,5.9099461640709,-1.45511928860374,-0.59800326257109,-0.0497926844624746,0,"less",0,"more",0,"less",7.98456108964711e-307,"less",8.67353887502238e-30,"less",1
"chr3L",1440974,1441314,"em_common_peak-2177",2.89831369478673,6.90452761297385,1.55879026951239,-2.98847967057683,-0.0642434019745726,0,"more",0,"more",0,"more",0,"less",3.41874806167438e-31,"less",1
"chr3L",1449681,1450341,"em_common_peak-2178",-2.18125533358911,2.7267179923443,-3.44175048941701,-4.90034256179559,0.623813634545184,0,"less",0,"more",0,"less",0,"less",0.0883443191406358,"equal",1
"chr3L",1450621,1451063,"em_common_peak-2179",-0.999613854211698,1.44777945825393,-3.92328737230993,-2.66535796621441,0.103250248836156,0,"less",0,"more",0,"less",0,"less",5.56679452763072e-17,"less",1
"chr3L",1451767,1452066,"em_common_peak-2180",-3.99558718666398,11.8381544813491,-1.9154010552301,-4.68943798848137,-0.0846667447631275,0,"less",0,"more",0,"less",0,"less",3.10200893278732e-33,"less",1
"chr3L",1460112,1460466,"em_common_peak-2181",-1.02123960014302,8.15641262756066,-1.36776031932346,1.20275447433899,-0.0495203683626363,0,"less",0,"more",0,"less",0,"more",9.21163497083361e-30,"less",1
"chr3L",1463400,1464055,"em_common_peak-2182",-3.0264243098307,-11.1418481019193,4.41296041800024,-1.59344917457843,-0.141804741259622,0,"less",0,"less",0,"more",0,"less",2.63262615953205e-39,"less",1
"chr3L",1464629,1464932,"em_common_peak-2183",1.73516641558768,0.442550687989144,3.64866116658224,5.29607866771853,0.711969373183732,0,"more",0,"more",0,"more",0,"more",0.000647289342899699,"more",1
"chr3L",1465113,1465731,"em_common_peak-2184",-2.1564209216301,8.64542709269386,7.69226322372136,2.32326107321529,-0.0907682822572321,0,"less",0,"more",0,"more",0,"more",7.38686394078978e-34,"less",1
"chr3L",1465821,1466172,"em_common_peak-2185",2.61797086229265,11.4673601885662,5.16078044002658,-0.050190530706891,-0.0697578709524056,0,"more",0,"more",0,"more",2.63168958904875e-11,"more",9.75179727252207e-32,"less",1
"chr3L",1480845,1481169,"em_common_peak-2186",-1.81448232720503,10.7148975541679,-1.15965717887101,-1.03502157678647,-0.0900798357376406,0,"less",0,"more",0,"less",0,"less",8.69111843920674e-34,"less",1
"chr3L",1481801,1482129,"em_common_peak-2187",-2.77049223605382,6.82438144114371,2.01477702394564,-4.60856057313217,-0.0969894669828883,0,"less",0,"more",0,"more",0,"less",1.68604290348431e-34,"less",1
"chr3L",1504642,1505098,"em_common_peak-2188",3.7560807918979,-10.113235531831,44.6791196652099,-7.08459732537581,-0.149627404291863,0,"more",0,"less",0,"more",0,"less",3.53302332461217e-40,"less",1
"chr3L",1506881,1507250,"em_common_peak-2189",-0.254891680978509,-0.439023535625265,-0.189391338443752,0.190719711832393,0.928736842483227,6.31395820617285e-242,"less",2.37218500984276e-44,"more",0,"less",8.16655164337718e-150,"more",2.79436860089076e-14,"more",1
"chr3L",1517032,1517360,"em_common_peak-2190",0.889702609892328,-18.0403040723234,0.68285721738105,15.1975975930775,-0.147036895815839,0,"more",0,"less",0.000473949570402937,"less",0,"more",6.88792232850565e-40,"less",1
"chr3L",1566449,1567244,"em_common_peak-2191",4.1916763667861,-22.0539627738106,47.3515944077662,-11.4717008597682,-0.191025114319077,0,"more",0,"less",0,"more",0,"less",5.85610552893825e-45,"less",1
"chr3L",1636902,1637237,"em_common_peak-2192",10.344671608977,-8.2017737779937,17.6050717843469,-0.773643414243593,-0.156768717908716,0,"more",0,"less",0,"more",0,"less",5.53660510943264e-41,"less",1
"chr3L",1663209,1663586,"em_common_peak-2193",-4.43733751548091,-6.92386259920549,-1.94041301762509,7.75857065156474,-0.103002006820642,0,"less",0,"less",0,"less",0,"more",3.98893190399042e-35,"less",1
"chr3L",1690039,1690450,"em_common_peak-2194",-3.08965775473164,-0.791828868140634,0.0617689683887842,0.113808044172266,-0.0700633855881315,0,"less",2.77391627380058e-11,"less",1.14034436870402e-273,"less",6.194368043616e-88,"more",9.0940837117246e-32,"less",1
"chr3L",1746753,1747231,"em_common_peak-2195",-3.07686709777176,-7.51497998624061,5.79627861015898,-2.13519076610105,-0.12566616924051,0,"less",0,"less",0,"more",0,"less",1.54397019199405e-37,"less",1
"chr3L",1784982,1785501,"em_common_peak-2196",6.1589998287174,-8.40437605550258,48.4530166123035,-7.8302779693208,-0.149815061861194,0,"more",0,"less",0,"more",0,"less",3.36589749160336e-40,"less",1
"chr3L",1785941,1786084,"em_common_peak-2197",-8.90473710279002,-13.3896091028115,20.3220593680533,-9.51084455408254,-0.162956137627006,0,"less",0,"less",0,"more",0,"less",1.09444139623802e-41,"less",1
"chr3L",1790707,1791113,"em_common_peak-2198",-7.93516063985692,-11.5303669522615,24.1404654968215,-5.88760367587124,-0.185983322732679,0,"less",0,"less",0,"more",0,"less",2.31545387986478e-44,"less",1
"chr3L",1796473,1797143,"em_common_peak-2199",0.342116014657986,-7.53576377678818,41.5675246624415,-0.90687339287548,-0.11857219888183,4.08794064215515e-123,"more",0,"less",0,"more",0,"less",8.96584911566823e-37,"less",1
"chr3L",1821132,1821485,"em_common_peak-2200",3.36702671402146,3.9525781298416,12.3748958994229,-4.36716504138734,-0.084069388832617,0,"more",0,"more",0,"more",0,"less",3.56723096197718e-33,"less",1
"chr3L",1843395,1843750,"em_common_peak-2201",-3.84523363403616,-1.56055070723721,-4.24658381934073,-3.85254033006272,-0.082551429574887,0,"less",0,"less",0,"less",0,"less",5.08497293027974e-33,"less",1
"chr3L",1847376,1847708,"em_common_peak-2202",-4.14036610284366,-8.0280446693033,-5.40905307552866,-9.16383445180757,-0.1143255400023,0,"less",0,"less",0,"less",0,"less",2.54698746337901e-36,"less",1
"chr3L",1860470,1861155,"em_common_peak-2203",7.02730227870345,-0.464248032895685,54.2188364230387,11.0720884838538,5.25606140578144,0,"more",7.86626543102959e-36,"more",0,"more",0,"more",0,"more",1
"chr3L",1981007,1981295,"em_common_peak-2204",1.60585440716091,5.27626986210156,1.79358548963112,-1.58078078319075,-0.0727803917309112,0,"more",0,"more",0,"more",0,"less",4.87981373732324e-32,"less",1
"chr3L",1988561,1988901,"em_common_peak-2205",-9.497436399131,-8.77483597764083,-9.56515784235173,-8.33943029788932,-0.14281283215619,0,"less",0,"less",0,"less",0,"less",2.03488523799401e-39,"less",1
"chr3L",1989136,1989488,"em_common_peak-2206",-2.36365400393011,-0.913357241921068,-4.65749177244491,-5.2504974304623,-0.095298449895799,0,"less",4.28676809170337e-43,"less",0,"less",0,"less",2.52279414357984e-34,"less",1
"chr3L",1992775,1993058,"em_common_peak-2207",1.27915593005733,-2.02525982261217,-3.71783832113837,-1.46039547056444,-0.0503012321428043,0,"more",0,"less",0,"less",0,"less",7.75081497492612e-30,"less",1
"chr3L",1993930,1994208,"em_common_peak-2208",-0.569113177860316,-2.92187747255562,-2.40701085308901,-2.4587070433405,0.551234113422438,0,"less",0,"less",0,"less",0,"less",0.764972513929842,"equal",1
"chr3L",2028262,2028640,"em_common_peak-2209",-0.599982301661635,2.99280124953119,-5.28095924587728,-4.24769166315494,0.523975923558465,0,"less",0,"more",0,"less",0,"less",0.819024003959135,"equal",1
"chr3L",2030513,2030984,"em_common_peak-2210",1.76430987394357,5.75569449168201,-2.59068494222925,-1.44216041655945,-0.0458540884139654,0,"more",0,"more",0,"less",0,"less",2.06589608756503e-29,"less",1
"chr3L",2088100,2088489,"em_common_peak-2211",0.335496499786071,-5.73516460853035,-2.82693350641357,-1.16583263818334,-0.108438185546376,9.72776633478313e-117,"more",0,"less",0,"less",0,"less",1.07109815791677e-35,"less",1
"chr3L",2155183,2155642,"em_common_peak-2212",1.00633704948981,-0.342771156001535,-6.5883217732888,-5.56215640094825,21.2402899323104,0,"more",1.74434764418663e-85,"more",0,"less",0,"less",0,"more",1
"chr3L",2157187,2157628,"em_common_peak-2213",-0.824622414573687,7.90691393646182,14.2492355291995,-4.44562038275332,-0.0795553951068118,0,"less",0,"more",0,"more",0,"less",1.02109636356622e-32,"less",1
"chr3L",2163675,2163904,"em_common_peak-2214",-0.788759029533237,-0.485448290915776,-4.82861911841501,-1.11283057582147,-0.0771754522922812,0,"less",2.14822808057596e-29,"more",0,"less",0,"less",1.77235289600752e-32,"less",1
"chr3L",2206147,2206540,"em_common_peak-2215",-0.499556957647971,2.11713467775093,-4.28437643452604,0.583232699402215,0.651992111754015,0,"less",0,"more",0,"less",0,"more",0.0244637842977251,"more",1
"chr3L",2222110,2222819,"em_common_peak-2216",1.57787849175088,-0.0768380736595751,-0.734563924384804,-0.398516641157475,-0.0271752296523626,0,"more",4.98891095624336e-270,"more",0,"less",1.21836233977129e-101,"less",1.17097456980134e-27,"less",1
"chr3L",2337892,2338276,"em_common_peak-2217",-1.27314836662595,-0.625178370084901,-2.85525358591168,-0.662760535002326,-0.0604612918654364,0,"less",0.00202231561669962,"more",0,"less",0,"less",8.02916143350847e-31,"less",1
"chr3L",2349711,2350088,"em_common_peak-2218",-0.53096914916722,-0.838836308429432,-2.51564431472124,-0.919276322881981,0.35915652375486,0,"less",5.13195208677166e-21,"less",0,"less",0,"less",0.00062643847995434,"less",1
"chr3L",2367913,2368222,"em_common_peak-2219",-2.39196950568142,-7.09624112190937,-4.38752621361408,2.15298104926244,-0.0693314791318415,0,"less",0,"less",0,"less",0,"more",1.07493845330526e-31,"less",1
"chr3L",2383331,2383703,"em_common_peak-2220",4.27850474718957,2.43522120753988,1.15450999824393,5.93393653676112,37.3285758792317,0,"more",0,"more",2.39298354667536e-95,"more",0,"more",0,"more",1
